toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
6860.01,36646052,PC,22h51m10.17s,342.7923640,-06d46m47.25s,-6.7797910,0.0350000,-6.0470000,2460232.5786660,0.6183488,0.5870000,5306.0000000,10.2266000,538.3440000,1341.0000000,12.9887000,557.1240000,5272.0000000,4.2300000,1.2000000,2023-12-12 20:14:05,2024-08-22 10:08:01
6861.01,293267224,PC,00h16m10.54s,4.0439330,+03d08m13.85s,3.1371810,-6.4400000,-8.5390000,2460232.1585470,3.7942532,3.7690000,6913.0000000,11.3603000,713.3210000,1439.0000000,12.3945000,660.1590000,5753.6000000,4.0400000,1.6000000,2023-12-12 20:14:05,2025-09-09 12:04:04
6862.01,408508003,PC,00h14m09.46s,3.5394060,+07d06m55.94s,7.1155380,-15.9940000,-16.6540000,2460225.5457400,8.2241876,3.5010000,8621.0000000,11.9576000,117.3390000,916.0000000,11.8423000,383.4330000,5669.2000000,4.2100000,1.3100000,2023-12-12 20:14:05,2025-01-30 12:03:06
6863.01,419957314,PC,02h04m21.97s,31.0915450,+04d20m22.85s,4.3396800,10.8290000,-23.5070000,2460247.3847590,7.8407154,2.8910000,5326.0000000,9.8657900,100.9230000,883.0000000,13.0613000,715.6130000,5703.0000000,4.2100000,1.3100000,2023-12-12 20:14:05,2025-01-15 12:03:15
6864.01,25959926,PC,03h26m16.93s,51.5705240,+23d00m01.25s,23.0003470,-4.1820000,-19.5890000,2460255.8495200,15.5106583,4.3560000,5014.0000000,6.9365100,48.5457000,735.0000000,12.6092000,384.0840000,5472.0000000,4.3700000,1.0600000,2023-12-12 20:14:05,2024-09-20 12:02:42
6865.01,405269313,PC,00h03m44.56s,0.9356690,+11d19m56.04s,11.3322340,-32.5710000,-25.0530000,2460231.8007760,2.4465664,1.7530000,2778.0000000,4.7438400,114.3360000,910.0000000,12.7937000,211.0880000,4185.5000000,4.3700000,0.8800000,2023-12-12 20:14:06,2024-09-20 12:02:42
6866.01,344224831,FP,01h26m24.58s,21.6024250,+04d19m02.43s,4.3173410,-5.4730000,-15.3680000,2460224.8275910,8.0179256,1.0180000,8684.0000000,9.2942800,8.8438700,480.0000000,12.5227000,361.9510000,5356.0000000,4.4600000,0.9400000,2023-12-12 20:14:06,2025-01-03 12:02:58
6867.01,405230669,PC,00h01m16.37s,0.3181980,+12d02m24.26s,12.0400730,38.6670000,25.3220000,2460231.3396430,3.6810755,2.4900000,8544.0000000,8.8562800,259.8080000,1118.0000000,13.0507000,463.3190000,5465.0000000,4.4600000,0.9500000,2023-12-12 20:14:06,2024-08-22 10:08:01
6868.01,408506314,PC,00h13m06.27s,3.2761190,+07d39m36.96s,7.6602670,15.8920000,-7.2450000,2460227.7717610,3.4106422,4.1740000,4984.0000000,11.8996000,804.6390000,1483.0000000,12.8562000,708.5140000,5222.0000000,3.8300000,1.8900000,2023-12-12 20:14:06,2025-01-30 12:03:06
6869.01,28872266,PC,03h18m22.45s,49.5935260,+24d16m40.13s,24.2778140,29.1540000,-19.5060000,2459466.0234160,763.9701133,3.6590000,28404.0000000,8.2045400,0.0022765,60.0000000,14.2212000,200.1900000,3671.0000000,4.7100000,0.5300000,2023-12-12 20:14:06,2024-08-22 10:08:01
687.01,74534430,PC,09h10m41.48s,137.6728150,-45d05m55.84s,-45.0988450,241.1600000,-308.6940000,2459977.5548020,36.2995129,4.4333923,1322.2472746,2.2115007,3.1697820,340.3118696,9.8445000,42.4467000,4253.9000000,4.5700000,0.6175190,2019-04-30 16:55:01,2023-05-05 16:02:01
6870.01,58726656,PC,06h56m27.74s,104.1155900,+20d25m14.76s,20.4207680,14.1690000,-28.4430000,2460277.8717440,6.6968572,3.3980000,589.0000000,3.8995300,323.6880000,1181.0000000,10.1341000,320.8060000,6466.5000000,4.0500000,1.8000000,2023-12-21 22:10:43,2024-05-11 12:03:03
6871.01,426471754,PC,03h15m44.84s,48.9368360,+18d29m04.33s,18.4845360,1.5680000,-37.6100000,2460258.2719790,12.4652143,3.6350000,1127.0000000,2.5195600,67.0792000,797.0000000,8.9496000,74.1676000,5647.1000000,4.5500000,0.8800000,2023-12-21 22:10:43,2024-04-27 12:03:30
6872.01,150096001,KP,04h40m35.85s,70.1493780,+25d00m35.33s,25.0098130,185.6580000,-46.3630000,2460251.6440200,11.0248821,2.9170000,1943.0000000,2.4684300,48.3251000,734.0000000,12.3252000,75.1703000,3798.0000000,4.7700000,0.4600000,2023-12-21 22:10:58,2024-01-07 12:02:46
6873.01,67395329,PC,08h05m49.2s,121.4549940,+20d48m14.15s,20.8039310,3.8390000,39.7630000,2460236.8407030,18.8204255,2.4015591,983.8549658,3.5747237,32.1751474,607.4351032,8.6781000,60.1874000,5450.0000000,4.5378000,0.8689470,2023-12-21 22:11:12,2024-05-11 12:03:03
6874.01,4426490,FP,07h46m18.87s,116.5786120,+30d46m35.98s,30.7766610,-6.2950000,-4.3600000,2460235.0219320,2.6689570,2.7508738,17029.8720026,16.1018337,1087.3617796,1464.5805607,12.1616000,468.4060000,5983.3000000,4.3234000,1.1968300,2023-12-21 22:11:12,2024-01-31 12:03:06
6875.01,403693870,PC,07h00m02.34s,105.0097640,+11d02m43.72s,11.0454770,-6.2140000,-0.8100000,2460235.6513530,3.5245689,3.1500240,20956.9478296,17.3489851,795.9648554,1354.7002867,13.1378000,753.8650000,6203.0000000,4.3718900,1.1772400,2023-12-21 22:11:12,2024-05-11 12:03:03
6876.01,377024332,FP,09h48m53.18s,147.2215650,+08d58m26.53s,8.9740370,14.1740000,-62.1900000,2460282.7408690,15.1771428,4.5560000,538.0000000,2.8024900,115.5790000,913.0000000,9.0898710,140.6900000,6200.0000000,4.2500000,1.3600000,2024-01-25 23:12:48,2025-03-12 12:04:57
6877.01,365007485,KP,10h56m45.45s,164.1893860,+09d40m26.21s,9.6739460,-34.6480000,-3.8000000,2459521.3737010,33.5920255,6.3850000,3352.0000000,9.8842100,134.8830000,949.0000000,11.6575000,246.5990000,5468.0000000,4.5000000,0.9100000,2024-01-25 23:12:48,2024-01-31 12:03:06
6878.01,262135904,FP,07h05m56.82s,106.4867510,+11d46m20.78s,11.7724390,-4.5300000,-1.6900000,2460688.2865470,2.0990769,2.3430000,501.0000000,4.1379700,5728.0800000,2423.0000000,10.1063000,532.4850000,8853.0000000,4.1800000,2.0000000,2024-01-25 23:12:48,2025-05-21 16:00:01
6879.01,364955057,PC,10h52m06.01s,163.0250600,+10d47m40.82s,10.7946720,2.0780000,14.1780000,2460263.2385680,13.5853161,5.2710000,850.0000000,3.8251300,156.9280000,986.0000000,10.4398000,248.7740000,5854.0000000,4.1500000,1.4300000,2024-01-25 23:12:48,2024-05-03 12:03:23
688.01,339636032,FP,07h20m46.63s,110.1942740,-55d22m46.31s,-55.3795310,-40.0870000,41.1560000,2459986.4148670,6.8787507,2.5990000,359.0000000,3.4580100,266.7800000,1125.0000000,8.5885000,176.0540000,6636.0000000,3.9900000,1.9800000,2019-04-30 16:55:01,2023-03-08 16:02:02
6880.01,4486230,PC,07h48m16.96s,117.0706560,+30d11m04s,30.1844450,72.4550000,-94.1150000,2460257.5964620,14.9166631,3.7090000,659.0000000,1.9205300,81.9483000,838.0000000,10.2919000,115.9330000,5434.0000000,4.6000000,0.8100000,2024-01-25 23:12:49,2024-04-27 12:03:30
6881.01,431899136,PC,03h44m54.82s,56.2284200,+45d30m28.71s,45.5079760,-2.1540000,-2.3870000,2459934.8735890,1.9769396,3.0210000,11495.0000000,15.8982000,2535.5500000,1976.0000000,12.7034000,775.7750000,6440.5000000,4.1200000,1.6500000,2024-02-01 21:36:21,2025-01-15 12:03:15
6882.01,293075732,FP,16h56m58.09s,254.2420450,-68d42m35.45s,-68.7098460,-13.9090000,-20.7700000,2460098.2029570,0.5666806,0.7220000,1530.0000000,8.0461100,1116.1700000,1610.0000000,12.7726000,733.9410000,5517.0000000,3.9900000,1.6500000,2024-02-01 21:36:43,2024-09-10 10:08:02
6883.01,393818343,CP,20h41m10.01s,310.2917000,+03d38m17.87s,3.6382970,-56.7070000,-88.9250000,2459811.2403280,,3.9569972,1196.0597801,3.8324012,108.6208553,823.3757159,8.9797000,93.7345000,5657.0000000,4.3553400,1.0999300,2024-02-01 21:37:08,2024-08-06 12:02:59
6884.01,156514476,PC,12h52m02.11s,193.0087930,+26d40m26.22s,26.6739510,-10.6860000,4.9760000,2459645.9126310,14.4217699,2.3406411,2348.4565800,9.4489967,299.9460099,1061.4035157,11.4834000,562.3760000,6026.9400000,3.9210600,1.9191700,2024-02-01 21:37:08,2025-01-01 12:03:18
6885.01,154067753,PC,13h49m57.21s,207.4883690,+66d46m25.57s,66.7737690,3.2180000,-26.5080000,2459617.5294650,11.6515287,4.1130736,15415.7300300,11.0647635,60.1770060,710.3581928,12.4434000,329.4850000,5335.0000000,4.5018600,0.8912470,2024-02-01 21:37:08,2025-03-05 12:03:45
6886.01,397053253,PC,12h14m26.15s,183.6089780,+05d17m52.91s,5.2980300,27.7280000,-49.0510000,2459638.3363020,4.8003341,1.9999398,6286.5016158,5.5672157,84.5628503,773.4186722,12.7451000,229.6070000,4664.5900000,4.6027900,0.7116300,2024-02-01 21:37:09,2024-04-27 12:03:30
6887.01,39174810,PC,12h16m20.12s,184.0838370,+39d08m59.47s,39.1498530,8.7220000,9.7350000,2459647.3134900,6.5883481,5.3652099,5547.4045934,9.5170822,153.6630881,897.9706432,12.1938000,526.0240000,6186.7000000,4.3168200,1.2490100,2024-02-01 21:37:09,2025-04-25 12:03:21
6888.01,312543349,PC,00h51m53.38s,12.9724000,+57d21m51.25s,57.3642370,8.8180000,-9.3290000,2459886.7531560,19.9253903,7.1580751,4510.2840364,10.8355197,143.5992933,882.8924951,10.6594000,324.4360000,6213.0000000,4.1160900,1.5843700,2024-02-01 21:37:09,2024-09-23 12:03:08
6889.01,282794970,PC,13h17m56.29s,199.4845520,+16d25m04.83s,16.4180070,-20.6700000,-8.6150000,2459665.7249560,10.5465818,3.4172956,26790.7015542,18.8533824,127.8592096,857.6355078,13.2247000,661.3090000,5726.0000000,4.3700600,1.0922101,2024-02-01 21:37:09,2025-02-14 12:03:07
689.01,445822015,FP,09h48m01.34s,147.0055910,-48d19m14.7s,-48.3207510,-18.3170000,27.1520000,2458545.0569500,1.6640200,3.3970000,7964.4500000,7.6544300,8754.7300000,2694.0000000,10.7014000,108.5130000,4841.3000000,4.7100000,0.7800000,2019-05-07 15:39:33,2021-10-29 12:59:15
6890.01,5364106,PC,09h16m55.47s,139.2311230,-20d40m34.44s,-20.6762340,-8.2130000,13.6410000,2459256.5428630,,8.8064896,1970.1779923,6.5779189,0.6679202,230.5689844,11.0866000,299.6790000,5964.0000000,4.2730200,1.2625200,2024-02-01 21:37:09,2025-07-22 12:04:25
6891.01,165312726,PC,12h20m49.43s,185.2059420,+53d09m38.94s,53.1608170,-16.3190000,-36.4280000,2459614.4990620,8.3106603,1.6506686,9717.1934198,8.1090160,92.0617390,790.0226507,13.4184000,517.1590000,5675.0000000,4.6337100,0.8023010,2024-02-01 21:37:10,2025-04-06 12:03:09
6892.01,253054954,PC,11h53m28.65s,178.3693560,+47d58m17.3s,47.9714710,5.3210000,-4.4740000,2459616.9041200,17.8961832,5.8302347,6620.0097774,11.0501866,91.5862630,789.0006014,13.0658000,720.5400000,5767.3300000,4.2226700,1.3005300,2024-02-01 21:37:10,2024-05-11 12:03:03
6893.01,272125414,PC,00h11m34.25s,2.8927230,+04d46m01.96s,4.7672120,35.2300000,20.9790000,2460231.5466820,,13.4131846,1002.2730453,8.5614402,358.9407373,1110.1340849,8.1893300,167.2530000,6140.0000000,3.7056100,2.5072899,2024-02-01 21:37:10,2024-09-12 12:02:47
6894.01,67512645,CP,11h33m52.59s,173.4691420,+12d27m03.93s,12.4510910,-146.8000000,22.1420000,2459639.2586540,3.3706303,1.5183944,166589.9107386,9.3830336,6.6189834,409.0887836,14.9046000,73.8131000,3133.0000000,5.0267100,0.2221210,2024-02-01 21:37:10,2025-07-22 12:04:25
6895.01,252537013,FP,22h59m20.41s,344.8350290,+52d04m00.48s,52.0667990,-31.0000000,-22.5000000,2460600.0307980,7.0469712,2.5510000,1020.0000000,3.7707600,125.3160000,,10.4505000,203.9680000,5940.0000000,,1.2000000,2024-02-01 22:28:20,2024-12-04 16:02:02
6896.01,9707944,PC,23h52m01.42s,358.0059050,-09d20m58.34s,-9.3495380,48.4560000,-25.3630000,2459107.4860550,19.7357748,4.9695046,1136.7557914,3.5822698,56.5126178,699.2880486,10.6939000,209.6320000,5985.0000000,4.4495700,1.0350100,2024-02-15 22:21:50,2024-11-15 16:02:02
6897.01,89043973,PC,22h36m18.62s,339.0775920,-46d18m46.08s,-46.3128010,25.7670000,-14.4180000,2459068.3977360,8.3301740,3.7768040,8477.6052879,13.5233600,286.3765268,1049.1899067,13.5242000,987.7890000,5858.0000000,4.3000000,1.3273000,2024-02-15 23:12:44,2024-02-16 12:02:59
6898.01,441158994,PC,22h12m37.4s,333.1558460,-24d12m34.33s,-24.2095350,-25.9300000,-112.5730000,2459065.5443680,18.1070683,3.4544369,1920.6396242,3.3584758,8.0547175,429.6673243,10.5941000,57.1700000,4024.0000000,4.5752000,0.6778050,2024-02-15 23:12:44,2024-09-12 12:02:47
6899.01,139879080,PC,21h45m31.54s,326.3814040,-51d33m53.23s,-51.5647850,47.3310000,-39.8510000,2458327.5205620,2.8625937,2.6639389,150.7007612,1.1780056,465.8154756,1184.8768866,9.3703000,90.2461000,5503.0000000,4.4874300,0.9304780,2024-02-15 23:12:59,2025-01-16 12:03:04
690.01,101497191,FP,09h56m54.19s,149.2258070,-33d47m57.83s,-33.7993970,-16.5320000,-19.2480000,2458547.3511900,3.6437600,3.3800000,3632.9100000,,2107.8800000,1887.0000000,10.2980000,3500.2300000,5463.2000000,4.3900000,,2019-05-07 15:39:33,2021-10-29 12:59:15
6900.01,140893722,PC,05h07m16.5s,76.8187600,-73d14m45.09s,-73.2458570,46.3060000,82.0740000,2458332.8233170,13.9223368,3.0897341,551.9568212,1.7196615,19.1604588,533.6066406,11.5872000,121.1180000,4468.0000000,4.5481300,0.7370840,2024-02-15 23:12:59,2025-03-20 12:04:04
6901.01,262928973,PC,00h39m27.97s,9.8665580,-80d34m09.56s,-80.5693210,-19.9350000,-48.2100000,2459036.6471190,3.2727859,1.7034150,450.9235482,1.4541092,121.4028186,846.5974227,10.6100000,79.6238000,4550.0000000,4.6203700,0.6878800,2024-02-15 23:12:59,2025-03-04 12:03:15
6902.01,167656187,PC,06h50m01.03s,102.5042720,-60d14m55.24s,-60.2486780,4.6630000,108.3770000,2458358.3290430,36.4358589,9.2522534,384.0441817,2.8743721,58.2895066,704.7212129,5.6801000,34.0071000,6597.0000000,4.2830500,1.4042600,2024-02-15 23:13:00,2024-02-16 12:02:59
6903.01,9216075,APC,23h31m01.54s,352.7564210,-19d29m23.74s,-19.4899290,20.2250000,17.4350000,2458357.6067130,4.9676784,0.9269660,540.7934769,3.8407588,1216.4339161,1506.2320337,8.7302000,165.6520000,6971.2000000,4.2281700,1.5750600,2024-02-15 23:13:00,2024-09-12 12:02:47
6904.01,387294150,PC,20h49m26.22s,312.3592360,-57d28m48.22s,-57.4800620,114.3050000,-61.8030000,2459038.0473630,16.8267434,2.4103679,1999.9128429,2.9646311,7.2034173,417.8345932,11.4353000,80.8057000,3944.0000000,4.6269200,0.6289840,2024-02-15 23:13:00,2025-01-16 12:03:04
6905.01,354846183,PC,20h02m14.31s,300.5596210,-39d30m23.66s,-39.5065720,-16.0490000,-4.5060000,2459044.5384340,1083.5575987,8.3500813,2930.0714108,13.8558129,1.6153271,287.5311275,10.4547000,445.9030000,6002.0000000,3.6802300,2.5210500,2024-02-15 23:13:00,2024-09-12 12:02:47
6906.01,195192253,PC,08h36m42.81s,129.1783950,+19d10m25.68s,19.1738010,-9.4280000,-1.8420000,2460260.9633040,3.4770171,2.5101218,19986.4253524,11.8571021,253.0737249,1017.2589369,13.6336000,514.4490000,5225.9100000,4.5375900,0.8412700,2024-02-15 23:13:36,2024-02-16 12:02:59
6907.01,198185513,PC,16h22m13.12s,245.5546700,+63d43m03.29s,63.7175800,7.9290000,-19.6600000,2460286.4642180,3.3795099,2.7055281,18575.2343451,10.8621720,235.0109316,998.6004687,13.8213000,531.1640000,5203.0000000,4.5769500,0.7994650,2024-02-15 23:13:57,2025-01-30 12:03:06
6908.01,197039766,PC,06h22m45.52s,95.6896860,+36d35m53.17s,36.5981030,24.9690000,-8.2470000,2460288.9198760,3.7120776,3.0734816,1532.3995669,5.1182100,637.0950531,1281.3589533,11.2167000,265.7840000,5501.0900000,4.1996100,1.2926800,2024-02-15 23:13:57,2024-05-11 12:03:03
6909.01,252913663,PC,06h59m29.12s,104.8713260,+51d02m44.98s,51.0458270,-7.8260000,-45.4800000,2460286.8060940,4.4284676,2.4495032,11582.5189831,7.9762130,45.5373857,662.5394963,14.0865000,299.8370000,3893.0000000,4.5852500,0.6801980,2024-02-15 23:13:57,2024-05-11 12:03:03
691.01,156991337,FP,06h39m48.91s,99.9538120,-42d02m42.72s,-42.0451990,-11.2140000,18.1340000,2460684.1831920,6.9055908,1.7156097,803.7956840,3.3369764,,928.7406881,10.2340000,169.1170000,5846.0000000,4.4000000,,2019-05-02 15:06:42,2025-05-02 16:00:02
6910.01,288471046,PC,18h06m02.71s,271.5113070,+78d03m41.86s,78.0616270,-6.0280000,8.1910000,2460286.7516060,2.5139302,2.9912384,12564.1964526,12.9860395,812.9081310,1361.8526381,13.7111000,773.8960000,5585.0000000,4.3494600,1.1018500,2024-02-15 23:13:57,2025-09-09 12:04:04
6911.01,428812049,PC,02h53m24.22s,43.3508990,+83d30m38.23s,83.5106200,45.8500000,-29.6240000,2460645.5256050,16.2520546,8.6470000,220.0000000,2.9719000,465.9140000,1294.0000000,8.9601600,219.0700000,6696.0000000,3.8900000,2.2400000,2024-02-15 23:14:20,2025-07-23 16:00:01
6912.01,67181830,PC,05h32m34.85s,83.1451900,+36d06m44.29s,36.1123030,41.9810000,-50.6890000,2460302.3394480,7.6377900,2.2510000,318.0000000,2.2275100,85.4903000,847.0000000,8.5627000,99.7368000,5924.0000000,4.2400000,1.3100000,2024-02-15 23:14:21,2024-05-11 12:03:03
6913.01,121070864,PC,04h56m20.74s,74.0864360,+38d40m10.33s,38.6695370,-2.5060000,-0.8750000,2460312.0972250,0.5843146,0.5550000,1043.0000000,5.7174800,2879.9200000,2040.0000000,10.4371000,278.3820000,6870.8000000,4.2800000,1.4600000,2024-02-15 23:14:21,2024-09-23 12:03:08
6914.01,59369068,PC,07h14m36.93s,108.6538710,+21d24m13.9s,21.4038600,-0.6910000,-14.6120000,2459541.6880320,9.3079811,3.2350000,6907.0000000,18.2250000,404.6410000,1249.0000000,11.9260000,403.4210000,6076.4000000,4.4100000,1.1000000,2024-02-29 23:27:21,2025-02-02 12:03:02
6915.01,367439938,PC,05h13m19.78s,78.3324350,+31d22m32.98s,31.3758290,2.1520000,-5.2160000,2460307.8798240,2.4915545,1.2000000,667.0000000,5.4681100,1164.5100000,1627.0000000,10.5681000,528.4410000,8013.0000000,4.1300000,1.9800000,2024-02-29 23:27:21,2024-08-22 10:08:01
6916.01,264159776,PC,07h13m31.7s,108.3820770,+09d38m22.05s,9.6394570,-9.2020000,-5.4760000,2459222.2843400,3.9155539,3.7200000,12003.0000000,16.5322000,887.7120000,1520.0000000,12.8463000,954.1450000,6285.0000000,4.1100000,1.6200000,2024-02-29 23:27:21,2025-02-02 12:03:02
6917.01,47220926,PC,05h22m48.39s,80.7016070,+12d17m21.11s,12.2891960,2.3970000,-6.6650000,2460251.9904260,9.7716812,5.2810000,4411.0000000,9.1293300,370.0950000,1221.0000000,13.2757000,820.3830000,6518.8000000,4.2300000,1.4700000,2024-02-29 23:27:21,2025-02-02 12:03:02
6918.01,365509373,PC,04h19m52.74s,64.9697370,+10d28m09.79s,10.4693850,-6.1190000,7.1520000,2460237.5005700,14.2308461,5.8350000,4278.0000000,9.7586900,149.4410000,974.0000000,12.2920000,525.3070000,5787.9000000,3.9600000,1.7700000,2024-02-29 23:27:21,2024-09-20 12:02:42
6919.01,69054388,APC,05h01m38s,75.4083170,+22d53m25.61s,22.8904470,-2.3760000,-13.7940000,2460257.9889550,0.7603078,0.3630000,5657.0000000,14.9311000,118.3650000,918.0000000,12.3552000,138.9240000,4069.0000000,4.5300000,0.7200000,2024-02-29 23:27:22,2025-04-22 12:03:00
692.01,320417762,FA,07h52m01.01s,118.0042290,+10d14m57.44s,10.2492880,-5.0130000,-4.7500000,2458491.7405100,1.0360400,1.8550000,250.0000000,3.5276100,21307.5000000,3365.0000000,9.0188000,481.9660000,9622.0000000,3.9500000,2.7400000,2019-05-17 19:12:59,2021-10-29 12:59:15
6920.01,84126162,FP,06h23m27.02s,95.8625820,+25d32m35.85s,25.5432910,-1.1460000,-7.9730000,2460254.5273690,3.6688102,2.1510000,8447.0000000,9.8597300,265.9320000,1125.0000000,13.3268000,684.5070000,5821.5000000,4.3600000,1.1200000,2024-02-29 23:27:22,2025-03-10 12:03:55
6921.01,58474992,FP,04h23m21.49s,65.8395260,+24d53m50.33s,24.8973150,-27.9560000,-56.0750000,2460195.2796580,25.7142530,6.3730000,33131.0000000,15.8297000,45.1202000,722.0000000,12.1157000,232.7910000,5677.8000000,4.5800000,0.8600000,2024-02-29 23:27:22,2025-07-16 16:00:01
6922.01,114422211,PC,05h53m00.61s,88.2525510,+19d17m17.63s,19.2882310,0.8510000,-5.5940000,2460279.4484920,5.0989519,2.1180000,4236.0000000,7.7416200,198.0380000,1045.0000000,12.7166000,652.7370000,6305.0000000,4.3400000,1.2400000,2024-02-29 23:27:36,2025-02-02 12:03:02
6923.01,418184767,PC,09h48m20.25s,147.0843950,+08d03m19.75s,8.0554860,-5.8710000,-25.4190000,2460279.6884650,6.7274903,2.9440000,15103.0000000,11.3939000,127.4110000,935.0000000,12.7155000,377.6800000,5221.4000000,4.4400000,0.9400000,2024-02-29 23:27:36,2024-08-22 10:08:01
6924.01,91777086,PC,05h54m44.79s,88.6866240,+17d12m45.05s,17.2125150,2.3300000,-5.8040000,2459402.2883420,91.9283414,4.3430000,7033.0000000,9.2203300,2.0915300,335.0000000,12.2400000,468.3080000,6118.4000000,4.3900000,1.1300000,2024-02-29 23:27:36,2025-02-02 12:03:02
6925.01,57147191,PC,06h47m57.3s,101.9887600,+22d56m06.75s,22.9352090,32.0110000,-39.5890000,2460282.5556160,5.9785287,2.4810000,59578.0000000,13.9371000,15.6338000,553.0000000,14.8966000,324.6280000,3674.0000000,4.6600000,0.5900000,2024-02-29 23:27:36,2024-08-22 10:08:01
6926.01,76731445,PC,05h49m17.81s,87.3242200,+28d22m09.11s,28.3691980,23.6080000,-21.6150000,2460278.0036610,8.2864221,5.8590000,3916.0000000,9.7756700,368.2050000,1220.0000000,12.1756000,549.6070000,5643.0000000,3.9500000,1.7600000,2024-02-29 23:27:36,2025-01-30 12:03:06
