toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
5254.01,126225595,PC,21h01m02.84s,315.2618440,+26d35m29.95s,26.5916540,-3.2250000,-8.3800000,2459440.4964050,4.4836616,3.5420000,3420.0000000,13.9078000,445.2480000,1279.0000000,11.7137000,613.7440000,5646.0000000,3.6900000,2.3500000,2022-02-28 23:23:48,2024-10-02 12:02:55
5255.01,158325942,PC,19h08m01.88s,287.0078260,+45d23m47.97s,45.3966590,7.2450000,8.8470000,2459441.5135010,2.6122730,3.0050000,7680.0000000,12.9095000,989.9040000,1562.0000000,12.6023000,678.5780000,5874.0000000,4.1400000,1.4500000,2022-02-28 23:23:48,2024-08-22 10:08:01
5256.01,356146869,PC,17h45m20.66s,266.3360790,+52d28m30.63s,52.4751760,10.1320000,12.0030000,2459884.6789470,21.1968768,4.2280000,6630.0000000,6.8596400,15.5174000,552.0000000,13.0890000,352.1090000,4934.0000000,4.5000000,0.8400000,2022-02-28 23:23:49,2024-08-22 10:08:01
5257.01,185226925,FP,20h04m57.7s,301.2404110,+46d42m25.98s,46.7072170,0.0400000,-4.1610000,2459790.7530110,3.1979646,5.6900000,2060.0000000,12.9757000,3205.6500000,2096.0000000,12.1624000,1021.2100000,5990.0000000,3.5400000,2.9300000,2022-02-28 23:23:49,2024-08-27 12:02:45
5258.01,147895461,FP,10h55m01.91s,163.7579490,+67d02m37.15s,67.0436520,11.0070000,5.3870000,2459445.9181050,0.5919629,1.0000000,2450.0000000,9.9044700,3301.1000000,2111.0000000,12.4322000,908.6590000,6337.0000000,4.0000000,1.8500000,2022-02-28 23:23:50,2024-08-22 10:08:01
5259.01,375419034,PC,19h36m15.65s,294.0652250,+21d47m40.83s,21.7946760,-11.2690000,-5.4440000,2459441.7129320,3.0321361,2.0780000,13790.0000000,12.5315000,403.0280000,1248.0000000,13.0157000,487.6800000,6071.0000000,4.4400000,1.0600000,2022-02-28 23:23:50,2024-08-22 10:08:01
526.01,200593988,FP,05h41m20.58s,85.3357620,+11d11m40.01s,11.1944480,83.7830000,-29.8650000,2458470.8492920,7.6990870,4.3806070,8072.4695660,6.2145100,8.7213046,438.2935835,12.3069000,70.9325000,3617.0000000,4.8105200,0.4500000,2019-03-28 00:07:14,2022-10-28 12:02:25
5260.01,326347927,FP,20h15m51.37s,303.9640540,+21d53m58.08s,21.8994680,8.8390000,21.9220000,2459445.5641350,7.2617331,6.2580000,1310.0000000,3.9724900,306.1110000,1165.0000000,11.9625000,256.4730000,4780.0000000,4.2500000,1.0900000,2022-02-28 23:23:50,2024-08-22 10:08:01
5261.01,402828941,PC,20h21m50.05s,305.4585450,+19d26m09.05s,19.4358470,-17.4500000,-20.0870000,2459442.9682770,4.1509756,2.0290000,9780.0000000,10.8804000,159.5920000,990.0000000,12.1444000,377.0540000,5686.0000000,4.4100000,1.0400000,2022-02-28 23:23:51,2024-08-22 10:08:01
5262.01,274122380,FP,19h53m49.38s,298.4557510,+42d58m02.31s,42.9673080,2.5550000,12.0770000,2459444.4943660,2.8731380,2.9080000,1240.0000000,3.9702700,953.8680000,1548.0000000,11.8225000,355.2010000,5856.0000000,4.3700000,1.1100000,2022-02-28 23:23:51,2024-08-24 12:02:47
5263.01,275527293,PC,20h18m48.62s,304.7025860,+41d58m13.86s,41.9705170,3.7070000,0.9070000,2459442.1904310,3.1501356,2.2010000,16270.0000000,20.3727000,357.3570000,1211.0000000,13.1549000,836.0200000,5950.0000000,4.0900000,1.5600000,2022-02-28 23:23:52,2024-09-01 12:02:56
5264.01,435719275,PC,19h50m12.5s,297.5520630,+27d28m51.77s,27.4810470,-6.8320000,3.1520000,2459439.8590360,4.4274169,5.4350000,10600.0000000,19.9341000,1995.4000000,1861.0000000,11.9275000,673.9590000,6812.0000000,4.0400000,1.9200000,2022-02-28 23:23:52,2024-09-20 12:02:42
5265.01,219847787,PC,17h02m24.83s,255.6034680,+69d06m34.79s,69.1096640,-8.5420000,-15.1330000,2459892.0326080,11.5914514,1.9680000,832.0000000,3.1682600,29.4907000,649.0000000,11.4560000,301.8850000,5896.0000000,4.4000000,1.0800000,2022-02-28 23:23:53,2024-08-22 10:08:01
5266.01,312899686,FP,20h32m25.28s,308.1053270,+35d52m25.06s,35.8736290,0.0390000,0.6780000,2459443.0315220,4.4138638,2.3870000,11300.0000000,18.0459000,709.4930000,1437.0000000,12.7821000,519.6940000,6006.0000000,4.4600000,1.0300000,2022-02-28 23:23:53,2024-08-22 10:08:01
5267.01,153971295,PC,13h28m17.26s,202.0719270,+70d24m57.73s,70.4160360,1.5140000,15.0950000,2459599.7274090,13.7036806,4.7660000,1020.0000000,2.8229000,96.0669000,872.0000000,11.9139000,273.2330000,5546.0000000,4.5500000,0.8700000,2022-02-28 23:23:53,2024-08-22 10:08:01
5268.01,202468443,FP,15h16m01.48s,229.0061800,+62d43m05.73s,62.7182590,-9.6740000,-20.2670000,2459690.5968190,2.0685871,0.5980000,38060.0000000,12.5176000,6.1372500,438.0000000,14.5982000,97.0798000,3162.0000000,4.9200000,0.3100000,2022-02-28 23:23:54,2024-10-05 12:02:49
5269.01,359321688,PC,19h24m52.7s,291.2195730,+22d07m28.78s,22.1246600,-0.1750000,-1.9300000,2459446.3488460,2.7340756,1.9940000,1700.0000000,9.4502600,2179.8600000,1903.0000000,11.4416000,656.1460000,8524.0000000,4.0600000,2.2500000,2022-02-28 23:23:54,2024-08-22 10:08:01
527.01,148228019,APC,06h44m45.3s,101.1887440,-36d39m26.47s,-36.6573540,-3.7000000,-11.9000000,2458470.7383800,18.0892103,2.5607235,5526.7158766,22.2024283,221.7006105,984.1503966,8.2488000,163.6770000,7403.0000000,4.1380900,1.8368599,2019-02-26 17:36:51,2024-09-07 10:08:02
5270.01,424112727,PC,20h00m16.06s,300.0668970,+22d09m43.53s,22.1620930,-0.3900000,-2.7240000,2459446.0356290,1.0513177,2.5620000,5720.0000000,16.1359000,13073.2000000,2978.0000000,12.7655000,1229.6500000,7529.0000000,3.9800000,2.2200000,2022-02-28 23:23:55,2025-09-19 12:04:41
5271.01,296461391,PC,20h27m56.35s,306.9848010,+48d19m06.95s,48.3185980,-4.1000000,-5.2000000,2459827.0105310,4.3108587,3.4860000,1020.0000000,4.5094800,836.1100000,,10.7988000,295.4100000,6358.0000000,,1.4100000,2022-02-28 23:23:55,2024-08-22 10:08:01
5272.01,278668358,PC,20h31m48.65s,307.9526890,+48d13m55.75s,48.2321530,-3.0630000,-10.6350000,2459822.9456230,5.0135727,4.3960000,3520.0000000,9.1942500,635.1890000,1398.0000000,12.4603000,612.2040000,5930.0000000,4.0800000,1.5600000,2022-02-28 23:23:56,2024-08-22 10:08:01
5273.01,172871230,FP,19h59m30.93s,299.8788620,+41d44m31.47s,41.7420740,-8.7790000,-17.7250000,2459442.2953860,3.4100261,2.2330000,5200.0000000,7.9526000,406.5980000,1251.0000000,12.2794000,437.5170000,6109.0000000,4.4300000,1.0800000,2022-02-28 23:23:56,2024-08-22 10:08:01
5274.01,356682805,PC,11h38m34.74s,174.6447500,+72d15m55.24s,72.2653440,-79.3670000,-37.0600000,2459628.2597480,6.1313492,2.4470000,3730.0000000,4.7793000,39.4680000,698.0000000,13.1293000,245.8570000,4310.0000000,4.5000000,0.7600000,2022-02-28 23:23:57,2024-08-22 10:08:01
5275.01,219466803,FP,13h59m35.06s,209.8960710,+74d04m23.74s,74.0732610,2.9410000,-17.3320000,2459618.5410360,12.5951009,0.8760000,4280.0000000,8.1434600,2.9881500,366.0000000,12.9179000,486.8980000,5251.0000000,4.3200000,1.0900000,2022-02-28 23:23:57,2025-04-30 12:03:16
5276.01,282935857,APC,20h52m42.01s,313.1750210,+25d30m10.34s,25.5028710,-1.8470000,-4.9080000,2459444.1890590,2.3612205,2.3030000,2410.0000000,13.5272000,875.4290000,1515.0000000,11.7163000,749.7160000,5766.0000000,3.5900000,2.7000000,2022-02-28 23:23:58,2024-08-22 10:08:01
5277.01,276381737,PC,20h32m28.61s,308.1191890,+58d05m43.66s,58.0954620,7.3320000,9.6110000,2459829.0692490,15.9929608,3.7470000,7870.0000000,13.4988000,53.3959000,753.0000000,13.2330000,876.3260000,6132.0000000,4.1300000,1.5400000,2022-02-28 23:23:58,2024-08-22 10:08:01
5278.01,264301607,PC,19h43m14.08s,295.8086500,+66d34m16.95s,66.5713740,-8.3490000,-35.8710000,2459825.5760760,0.4354350,1.0529945,104138.5602976,17.9748711,252.7287521,1016.9120950,14.9343000,166.4210000,3349.0000000,4.8400000,0.3832840,2022-02-28 23:23:59,2024-11-04 12:03:18
5279.01,7681574,PC,18h12m57.7s,273.2403960,+47d20m10.34s,47.3362050,-16.2900000,-3.7100000,2459428.8495640,16.0104634,2.1510000,7450.0000000,8.8602900,14.2918000,541.0000000,12.4850000,440.9000000,5733.4000000,4.4200000,1.0300000,2022-02-28 23:23:59,2025-07-22 12:04:25
528.01,403693875,FP,07h00m01.48s,105.0061640,+11d02m35.69s,11.0432480,-9.9280000,-46.2020000,2458469.6956330,3.5248693,3.1475424,24987.7992456,9.0458770,53.1308724,688.5833009,13.3675000,192.3510000,3965.0000000,4.6856800,0.6130000,2019-03-28 00:07:14,2025-08-15 16:00:02
5280.01,194679333,PC,20h51m26.58s,312.8607510,+38d19m47.1s,38.3297490,-0.3440000,-8.2600000,2459440.7053840,9.0165933,2.8860000,2650.0000000,9.8181100,145.1830000,967.0000000,11.1568000,537.0680000,6543.2000000,4.0200000,1.8800000,2022-02-28 23:24:00,2024-08-22 10:08:01
5281.01,405932063,PC,20h05m51.59s,301.4649690,+51d51m24.94s,51.8569290,-1.7370000,-5.9580000,2459825.4727990,5.5047275,4.0250000,7530.0000000,12.7051000,448.6340000,1282.0000000,13.1569000,875.4360000,5865.0000000,4.1300000,1.4700000,2022-02-28 23:24:00,2024-08-22 10:08:01
5282.01,329346586,PC,17h59m19.63s,269.8317960,+49d32m59.06s,49.5497400,-3.4420000,-16.0030000,2459742.1323950,1.3925160,1.2090000,4390.0000000,9.7757000,769.8540000,1467.0000000,13.1137000,892.3730000,6082.0000000,4.1700000,1.4500000,2022-02-28 23:24:00,2025-04-22 12:03:00
5283.01,399956873,FP,19h10m09.11s,287.5379430,+52d17m16.97s,52.2880470,-4.5270000,0.6880000,2459831.1920010,6.9494280,2.7250000,3050.0000000,9.0215800,208.0130000,1058.0000000,11.7513000,624.6990000,6817.0000000,4.1800000,1.6100000,2022-02-28 23:24:01,2024-08-22 10:08:01
5284.01,171312653,PC,19h54m59.61s,298.7483780,+36d09m46.38s,36.1628830,-0.2250000,-1.1200000,2459444.1058920,2.0327015,2.0190000,13040.0000000,21.5462000,1195.6900000,1638.0000000,13.4842000,1430.2600000,6555.0000000,4.0300000,1.8600000,2022-02-28 23:24:01,2024-08-22 10:08:01
5285.01,250330564,PC,22h43m52.59s,340.9691060,-01d50m18.78s,-1.8385500,-52.2510000,-82.9050000,2459469.3144510,4.3852176,2.1880000,18080.0000000,10.2627000,41.2399000,705.0000000,12.9354000,187.5060000,4076.0000000,4.4900000,0.7600000,2022-02-28 23:25:37,2024-09-08 12:03:04
5286.01,301035553,PC,00h12m08.44s,3.0351480,-04d36m46.65s,-4.6129590,4.4990000,8.3190000,2459469.1225080,3.2988824,2.3520000,11160.0000000,9.7209000,358.6900000,1212.0000000,13.1789000,533.0650000,5735.0000000,4.5400000,0.9000000,2022-02-28 23:25:38,2024-08-22 10:08:01
5287.01,909930,APC,21h52m09.28s,328.0386870,-08d25m10.79s,-8.4196630,-8.6740000,-29.5940000,2459468.0587570,4.1976789,3.8290000,6960.0000000,14.6667000,713.4760000,1439.0000000,10.7217000,357.5840000,6058.0000000,4.0200000,1.7100000,2022-02-28 23:25:38,2024-08-22 10:08:01
5288.01,857186,PC,21h50m52.6s,327.7191730,-08d38m09.41s,-8.6359460,-24.5230000,-57.1030000,2459465.8917460,3.8123614,2.5650000,18330.0000000,11.0835000,138.2530000,955.0000000,12.2037000,215.5010000,4780.0000000,4.5000000,0.8200000,2022-02-28 23:25:39,2024-08-22 10:08:01
5289.01,176279915,PC,00h03m02.42s,0.7601040,-07d47m11.1s,-7.7864160,-37.2590000,-42.0570000,2459469.6152890,3.4411264,2.6690000,2660.0000000,4.8956800,341.3030000,1197.0000000,11.8884000,258.4550000,5244.0000000,4.4400000,0.9400000,2022-02-28 23:25:39,2024-08-22 10:08:01
529.01,438490744,FP,06h41m01.43s,100.2559650,+16d35m19.66s,16.5887950,-2.4920000,-189.1170000,2458468.4958000,1.6658780,4.9567380,85643.9860970,6.9822900,10.9121139,463.5504123,14.1396000,63.0507000,3021.0000000,5.1072500,0.1720000,2019-03-28 00:07:14,2021-10-29 12:59:15
5290.01,224217761,PC,22h53m17.65s,343.3235350,-00d10m06.05s,-0.1683470,16.3830000,-18.7950000,2459469.1597200,2.5688104,2.1980000,9670.0000000,,,,13.4910000,,,,,2022-02-28 23:25:40,2024-08-22 10:08:01
5291.01,250983039,PC,22h34m55.97s,338.7332270,-11d21m47.66s,-11.3632380,-2.9230000,20.4480000,2459467.5963540,2.3007511,1.3500000,2390.0000000,6.2413600,256.6850000,1115.0000000,10.8921000,236.7360000,5603.0000000,4.2700000,1.2100000,2022-02-28 23:25:40,2024-08-22 10:08:01
5292.01,33397739,PC,22h56m53.37s,344.2223630,-08d07m11.09s,-8.1197470,-8.7020000,-6.8680000,2459469.4243070,2.0231137,1.1330000,44030.0000000,13.4378000,35.6770000,680.0000000,14.8951000,337.0950000,3767.0000000,4.6600000,0.5900000,2022-02-28 23:25:41,2024-11-21 12:03:02
5293.01,250111245,CP,23h43m18.88s,355.8286820,-02d02m42.34s,-2.0450950,-16.7800000,0.3900000,2459466.4966620,2.9304371,1.7300000,50830.0000000,11.8933000,31.8905000,662.0000000,13.9766000,162.2290000,3692.0000000,4.7700000,0.5000000,2022-02-28 23:25:41,2024-08-22 10:08:01
5294.01,422486295,PC,23h25m52.25s,351.4677050,+04d27m17.63s,4.4548980,35.2530000,-33.4220000,2459470.4345170,5.6707432,2.2940000,7770.0000000,,97.4725000,,11.8610000,269.5950000,5462.7000000,,,2022-02-28 23:25:42,2024-08-22 10:08:01
5295.01,4619242,APC,23h17m09.34s,349.2888960,-09d26m08.49s,-9.4356930,53.0600000,-142.8500000,2459467.5073130,4.3023572,1.5790000,30080.0000000,10.2749000,11.1055000,508.0000000,13.0176000,140.9938000,3504.0000000,4.6700000,0.5800000,2022-02-28 23:25:42,2024-08-22 10:08:01
5296.01,241102583,FP,21h55m54.79s,328.9783120,-00d56m14.67s,-0.9374070,44.3860000,-7.4320000,2459820.8976650,1.7386091,1.6910000,18980.0000000,10.8015000,444.5000000,1279.0000000,12.4323000,271.3460000,5362.8000000,4.6500000,0.7500000,2022-02-28 23:25:42,2024-08-22 10:08:01
5297.01,422423972,PC,22h39m12.53s,339.8022060,+01d41m17.73s,1.6882590,-5.8160000,-8.5820000,2459851.4507550,3.3014986,2.1060000,5640.0000000,11.7342000,426.3810000,1265.0000000,12.2411000,670.5280000,6311.9000000,4.1600000,1.5300000,2022-02-28 23:25:43,2024-08-22 10:08:01
5298.01,313835568,PC,22h04m12.35s,331.0514780,-02d23m49.56s,-2.3970990,13.1000000,-25.3800000,2459818.8888220,2.6831464,1.9520000,14010.0000000,12.7073000,262.7910000,1121.0000000,13.4476000,553.4860000,5348.0000000,4.3800000,1.0300000,2022-02-28 23:25:43,2024-08-22 10:08:01
5299.01,407997410,PC,23h58m51.23s,359.7134700,-04d57m40.08s,-4.9611340,23.1410000,2.4060000,2459465.6716720,2.5792489,0.5280000,7090.0000000,19.2523000,56.7896000,764.0000000,12.3913000,407.7580000,5452.0000000,4.3400000,1.0900000,2022-02-28 23:25:44,2024-08-22 10:08:01
530.01,387690507,CP,06h53m39.08s,103.4128330,+12d52m53.68s,12.8815780,13.6820000,-62.5770000,2458470.2025950,6.3875739,2.5660579,23994.2960408,8.6121163,14.2590446,495.6126203,13.5287000,148.7620000,3688.0000000,4.7819900,0.5447690,2019-03-28 00:07:14,2024-11-15 16:02:02
5300.01,267215820,PC,23h45m55.47s,356.4811370,+00d27m31.67s,0.4587980,16.1380000,-44.0520000,2459470.4181630,2.2623535,1.9580000,24470.0000000,11.9692000,131.9060000,944.0000000,12.4559000,162.5100000,4219.0000000,4.5300000,0.7300000,2022-02-28 23:25:44,2024-08-22 10:08:01
5301.01,58825110,CP,00h51m57.79s,12.9908010,+13d04m42.14s,13.0783710,5.7610000,-5.4450000,2459494.1470120,5.8588751,3.5810000,2690.0000000,12.1366000,429.7940000,1268.0000000,11.1893000,629.1610000,6418.0000000,3.8200000,2.3100000,2022-02-28 23:27:32,2025-04-21 12:03:49
5302.01,337025682,PC,02h08m59.81s,32.2491910,+08d03m25.92s,8.0571990,24.0460000,-24.5910000,2459490.6341830,4.2417694,1.8320000,18430.0000000,11.5903000,67.8153000,799.0000000,13.0557000,313.4590000,4794.0000000,4.5100000,0.8100000,2022-02-28 23:27:33,2024-08-22 10:08:01
5303.01,58798731,PC,00h38m25.74s,9.6072370,+17d11m34.04s,17.1927900,-4.0010000,-10.9600000,2459869.5026220,9.8095580,1.9240000,7631.0000000,12.8969000,52.7617000,750.0000000,13.1010000,955.6540000,6480.0000000,4.2700000,1.3900000,2022-02-28 23:27:33,2024-08-22 10:08:01
5304.01,293407882,PC,00h48m17.46s,12.0727540,+06d55m05.6s,6.9182230,24.8660000,-11.7940000,2459493.4828020,3.7079439,2.2590000,7740.0000000,8.0821700,203.0910000,1051.0000000,13.3526000,472.6870000,5265.0000000,4.5000000,0.8900000,2022-02-28 23:27:34,2024-09-01 12:02:56
5305.01,408743161,PC,02h26m19.63s,36.5817940,+15d53m25.5s,15.8904180,16.0730000,-7.5420000,2459496.3936580,4.4632038,3.6590000,7210.0000000,11.6079000,545.3430000,1346.0000000,12.5679000,566.2670000,5921.4000000,4.2000000,1.3700000,2022-02-28 23:27:34,2024-12-05 12:03:01
